year,month,vtype,make,make
2016,9,02 - Automobile,COROLLA,1
2016,9,02 - Automobile,CRYSLER,1
2016,9,02 - Automobile,DODG,81
2016,9,02 - Automobile,DODGE,312
2016,9,02 - Automobile,DOGE,1
2016,9,02 - Automobile,EPO,3
2016,9,02 - Automobile,FERRARI,1
2016,9,02 - Automobile,FIAT,3
2016,9,02 - Automobile,FOED,3
2016,9,02 - Automobile,FOR,4
2016,9,02 - Automobile,FORD,872
2016,9,02 - Automobile,FORN,3
2016,9,02 - Automobile,FRHT,3
2016,9,02 - Automobile,GEO,3
2016,9,02 - Automobile,GMC,106
2016,9,02 - Automobile,HINDA,6
2016,9,02 - Automobile,HINO,1
2016,9,02 - Automobile,HIONDA,2
2016,9,02 - Automobile,HODA,1
2016,9,02 - Automobile,HODNA,1
2016,9,02 - Automobile,HONAD,1
2016,9,02 - Automobile,HOND,435
2016,9,02 - Automobile,HONDA,1292
2016,9,02 - Automobile,HUMMER,2
2016,9,02 - Automobile,HUYANDI,2
2016,9,02 - Automobile,HYANDUI,4
2016,9,02 - Automobile,HYN,2
2016,9,02 - Automobile,HYND,1
2016,9,02 - Automobile,HYU,1
2016,9,02 - Automobile,HYUDAI,7
2016,9,02 - Automobile,HYUN,171
2016,9,02 - Automobile,HYUNAI,1
2016,9,02 - Automobile,HYUND,7
2016,9,02 - Automobile,HYUNDAI,271
2016,9,02 - Automobile,HYUNDI,2
2016,9,02 - Automobile,HYUNDIA,16
2016,9,02 - Automobile,HYUUNDAI,1
2016,9,02 - Automobile,INFI,48
2016,9,02 - Automobile,INFIN,3
2016,9,02 - Automobile,INFINITI,83
2016,9,02 - Automobile,INFINITY,13
2016,9,02 - Automobile,INFINTI,1
2016,9,02 - Automobile,INIFINITY,5
2016,9,02 - Automobile,ISU,9
2016,9,02 - Automobile,ISUZ,12
2016,9,02 - Automobile,ISUZU,9
2016,9,02 - Automobile,IZUZU,1
2016,9,02 - Automobile,JAGU,5
2016,9,02 - Automobile,JAGUAR,16
2016,9,02 - Automobile,JEEP,289
2016,9,02 - Automobile,KEXUS,1
2016,9,02 - Automobile,KIA,164
2016,9,02 - Automobile,LA ND ROVER,3
2016,9,02 - Automobile,LAND ROVER,14
2016,9,02 - Automobile,LANDROVER,5
2016,9,02 - Automobile,LESUS,2
2016,9,02 - Automobile,LESXUS,2
2016,9,02 - Automobile,LEX,1
2016,9,02 - Automobile,LEXS,54
2016,9,02 - Automobile,LEXU,28
2016,9,02 - Automobile,LEXUS,218
2016,9,02 - Automobile,LINC,42
2016,9,02 - Automobile,LINCOLM,2
2016,9,02 - Automobile,LINCOLN,52
2016,9,02 - Automobile,LNDR,12
2016,9,02 - Automobile,MADZ,1
2016,9,02 - Automobile,MAS,1
2016,9,02 - Automobile,MASE,3
2016,9,02 - Automobile,MASERATI,1
2016,9,02 - Automobile,MAZ,1
2016,9,02 - Automobile,MAZD,53
2016,9,02 - Automobile,MAZDA,176
2016,9,02 - Automobile,MERC,45
2016,9,02 - Automobile,MERCEDES,86
2016,9,02 - Automobile,MERCEDES BENZ,10
2016,9,02 - Automobile,MERCEDES-BENZ,2
2016,9,02 - Automobile,MERCEDEZ,13
2016,9,02 - Automobile,MERCURY,19
2016,9,02 - Automobile,MERZ,193
2016,9,02 - Automobile,MINI,45
2016,9,02 - Automobile,MINI COOPER,2
2016,9,02 - Automobile,MITS,66
2016,9,02 - Automobile,MITSIBUSHI,1
2016,9,02 - Automobile,MITSU,6
2016,9,02 - Automobile,MITSUB,2
2016,9,02 - Automobile,MITSUBISHI,40
2016,9,02 - Automobile,MITSUIBISHI,4
2016,9,02 - Automobile,MNNI,2
2016,9,02 - Automobile,MRZ,1
2016,9,02 - Automobile,NIISSAN,2
2016,9,02 - Automobile,NISS,268
2016,9,02 - Automobile,NISSA,4
2016,9,02 - Automobile,NISSAN,636
2016,9,02 - Automobile,NISSAN SUV,1
2016,9,02 - Automobile,NISSIAN,3
2016,9,02 - Automobile,OLDS,9
2016,9,02 - Automobile,OLDSMOBILE,8
2016,9,02 - Automobile,ORION,1
2016,9,02 - Automobile,PETE,1
2016,9,02 - Automobile,PLYM,2
2016,9,02 - Automobile,PLYMOUTH,3
2016,9,02 - Automobile,PONIAC,1
2016,9,02 - Automobile,PONT,23
2016,9,02 - Automobile,PONTIAC,40
2016,9,02 - Automobile,PORS,9
2016,9,02 - Automobile,PORSCHE,10
2016,9,02 - Automobile,RAM,3
2016,9,02 - Automobile,RANGE ROVER,4
2016,9,02 - Automobile,SAA,4
2016,9,02 - Automobile,SAAB,10
2016,9,02 - Automobile,SABARU,1
2016,9,02 - Automobile,SABU,2
2016,9,02 - Automobile,SATR,1
2016,9,02 - Automobile,SATURN,36
2016,9,02 - Automobile,SCIO,4
2016,9,02 - Automobile,SCION,59
2016,9,02 - Automobile,SILVERADO,1
2016,9,02 - Automobile,SMART,4
2016,9,02 - Automobile,STRN,9
2016,9,02 - Automobile,SUB,3
2016,9,02 - Automobile,SUBA,55
2016,9,02 - Automobile,SUBARA,2
2016,9,02 - Automobile,SUBARU,117
2016,9,02 - Automobile,SUBRAU,1
2016,9,02 - Automobile,SUBU,2
2016,9,02 - Automobile,SUBURAU,1
2016,9,02 - Automobile,SUBURU,5
2016,9,02 - Automobile,SUSUKI,1
2016,9,02 - Automobile,SUZI,5
2016,9,02 - Automobile,SUZU,1
2016,9,02 - Automobile,SUZUIKI,1
2016,9,02 - Automobile,SUZUKI,9
2016,9,02 - Automobile,TESL,2
2016,9,02 - Automobile,TESLA,5
2016,9,02 - Automobile,TIYITA,1
2016,9,02 - Automobile,TOY,7
2016,9,02 - Automobile,TOYO,10
2016,9,02 - Automobile,TOYORA,1
2016,9,02 - Automobile,TOYOT,6
2016,9,02 - Automobile,TOYOTA,1321
2016,9,02 - Automobile,TOYOYTA,2
2016,9,02 - Automobile,TOYT,653
2016,9,02 - Automobile,TOYTA,2
2016,9,02 - Automobile,TOYTOA,1
2016,9,02 - Automobile,TOYTOTA,1
2016,9,02 - Automobile,VE,1
2016,9,02 - Automobile,VOLK,116
2016,9,02 - Automobile,VOLKS,43
2016,9,02 - Automobile,VOLKSW,1
2016,9,02 - Automobile,VOLKSWAGEN,50
2016,9,02 - Automobile,VOLKSWAGIN,1
2016,9,02 - Automobile,VOLKSWAGON,42
2016,9,02 - Automobile,VOLLSWAGON,1
2016,9,02 - Automobile,VOLS,2
2016,9,02 - Automobile,VOLV,36
2016,9,02 - Automobile,VOLVO,68
2016,9,02 - Automobile,VOVO,2
2016,9,02 - Automobile,VW,43
2016,9,03 - Station Wagon,ACUR,3
2016,9,03 - Station Wagon,ACURA,4
2016,9,03 - Station Wagon,BMW,3
2016,9,03 - Station Wagon,CHEVROLET,1
2016,9,03 - Station Wagon,CHEVY,4
2016,9,03 - Station Wagon,CHRY,3
2016,9,03 - Station Wagon,CHRYSLER,6
2016,9,03 - Station Wagon,DODG,2
2016,9,03 - Station Wagon,DODGE,6
2016,9,03 - Station Wagon,FORD,23
2016,9,03 - Station Wagon,GMC,8
2016,9,03 - Station Wagon,HOND,9
2016,9,03 - Station Wagon,HONDA,20
2016,9,03 - Station Wagon,HYUN,1
2016,9,03 - Station Wagon,HYUND,2
2016,9,03 - Station Wagon,HYUNDAI,2
2016,9,03 - Station Wagon,INFI,2
2016,9,03 - Station Wagon,ISUZU,1
2016,9,03 - Station Wagon,JEEP,2
2016,9,03 - Station Wagon,KIA,4
2016,9,03 - Station Wagon,LAND ROV,2
2016,9,03 - Station Wagon,LEXUS,3
2016,9,03 - Station Wagon,LINCOLN,1
2016,9,03 - Station Wagon,MAZDA,2
2016,9,03 - Station Wagon,MERCEDES,1
2016,9,03 - Station Wagon,MERZ,1
2016,9,03 - Station Wagon,MITS,2
2016,9,03 - Station Wagon,MNNI,2
2016,9,03 - Station Wagon,NISS,1
2016,9,03 - Station Wagon,NISSAN,12
2016,9,03 - Station Wagon,RANG,1
2016,9,03 - Station Wagon,SAA,1
2016,9,03 - Station Wagon,SCIO,1
2016,9,03 - Station Wagon,SUBA,5
2016,9,03 - Station Wagon,SUBARU,10
2016,9,03 - Station Wagon,SUBU,1
2016,9,03 - Station Wagon,TOYO,2
2016,9,03 - Station Wagon,TOYOTA,23
2016,9,03 - Station Wagon,TOYT,11
2016,9,03 - Station Wagon,VOLK,2
2016,9,03 - Station Wagon,VOLV,1
2016,9,04 - Limousine,CADI,5
2016,9,04 - Limousine,CHEV,2
2016,9,04 - Limousine,FORD,1
2016,9,04 - Limousine,LINCOLN,1
2016,9,04 - Limousine,TOYOT,1
2016,9,05 - Light Duty Truck,ACUR,8
2016,9,05 - Light Duty Truck,ACURA,1
2016,9,05 - Light Duty Truck,AUDI,3
2016,9,05 - Light Duty Truck,BENZ,1
2016,9,05 - Light Duty Truck,BMW,6
2016,9,05 - Light Duty Truck,CADI,8
2016,9,05 - Light Duty Truck,CADILLAC,1
2016,9,05 - Light Duty Truck,CHCHEVY,2
2016,9,05 - Light Duty Truck,CHEV,65
2016,9,05 - Light Duty Truck,CHEVROLET,29
2016,9,05 - Light Duty Truck,CHEVY,25
2016,9,05 - Light Duty Truck,CHRY,3
2016,9,05 - Light Duty Truck,DODG,22
2016,9,05 - Light Duty Truck,DODGE,48
2016,9,05 - Light Duty Truck,FORD,187
2016,9,05 - Light Duty Truck,FRTL,1
2016,9,05 - Light Duty Truck,GMC,41
2016,9,05 - Light Duty Truck,HINO,1
2016,9,05 - Light Duty Truck,HOND,29
2016,9,05 - Light Duty Truck,HONDA,30
2016,9,05 - Light Duty Truck,HYUN,3
2016,9,05 - Light Duty Truck,HYUND,1
2016,9,05 - Light Duty Truck,HYUNDAI,1
2016,9,05 - Light Duty Truck,INFI,1
2016,9,05 - Light Duty Truck,ISUZ,4
2016,9,05 - Light Duty Truck,ISUZU,4
2016,9,05 - Light Duty Truck,JEEP,22
2016,9,05 - Light Duty Truck,KIA,1
2016,9,05 - Light Duty Truck,LAND,1
2016,9,05 - Light Duty Truck,LAND ROVER,1
2016,9,05 - Light Duty Truck,LANDROVER,1
2016,9,05 - Light Duty Truck,LEXS,2
2016,9,05 - Light Duty Truck,LEXU,6
2016,9,05 - Light Duty Truck,LEXUS,5
2016,9,05 - Light Duty Truck,LINC,7
2016,9,05 - Light Duty Truck,LINCOLN,1
2016,9,05 - Light Duty Truck,LNDR,1
2016,9,05 - Light Duty Truck,MAZD,4
2016,9,05 - Light Duty Truck,MAZDA,3
2016,9,05 - Light Duty Truck,MERCEDES,6
2016,9,05 - Light Duty Truck,MERZ,12
2016,9,05 - Light Duty Truck,MITS,1
2016,9,05 - Light Duty Truck,NISS,9
2016,9,05 - Light Duty Truck,NISSAN,10
2016,9,05 - Light Duty Truck,OTHR,1
2016,9,05 - Light Duty Truck,PORSCHE,1
2016,9,05 - Light Duty Truck,RAM,3
2016,9,05 - Light Duty Truck,RANGE ROVER,1
2016,9,05 - Light Duty Truck,SIERRA,1
2016,9,05 - Light Duty Truck,TOYO,1
2016,9,05 - Light Duty Truck,TOYOTA,55
2016,9,05 - Light Duty Truck,TOYT,37
2016,9,05 - Light Duty Truck,VOLK,1
2016,9,05 - Light Duty Truck,VOLVO,2
2016,9,06 - Heavy Duty Truck,CHEV,3
2016,9,06 - Heavy Duty Truck,CHEVROLET,4
2016,9,06 - Heavy Duty Truck,CRAN,1
2016,9,06 - Heavy Duty Truck,DODG,4
2016,9,06 - Heavy Duty Truck,DODGE,6
2016,9,06 - Heavy Duty Truck,FORD,31
2016,9,06 - Heavy Duty Truck,FRAIGHT,1
2016,9,06 - Heavy Duty Truck,GMC,5
2016,9,06 - Heavy Duty Truck,HINO,2
2016,9,06 - Heavy Duty Truck,INT,2
2016,9,06 - Heavy Duty Truck,INTL,3
2016,9,06 - Heavy Duty Truck,ISU,3
2016,9,06 - Heavy Duty Truck,KW,2
2016,9,06 - Heavy Duty Truck,LEXUS,2
2016,9,06 - Heavy Duty Truck,MACK,2
2016,9,06 - Heavy Duty Truck,PETERBILT,5
2016,9,06 - Heavy Duty Truck,PETERBUILT,3
2016,9,06 - Heavy Duty Truck,PTRB,2
2016,9,06 - Heavy Duty Truck,RAM,1
2016,9,06 - Heavy Duty Truck,UD,1
2016,9,06 - Heavy Duty Truck,WORK,1
2016,9,07 - Truck/Road Tractor,FORD,1
2016,9,07 - Truck/Road Tractor,INTERNATIONAL,1
2016,9,07 - Truck/Road Tractor,MACK,3
2016,9,07 - Truck/Road Tractor,VOLVO,1
2016,9,08 - Recreational Vehicle,CHEV,1
2016,9,08 - Recreational Vehicle,CHRY,1
2016,9,08 - Recreational Vehicle,FORD,1
2016,9,08 - Recreational Vehicle,HOND,1
2016,9,08 - Recreational Vehicle,HONDA,2
2016,9,08 - Recreational Vehicle,HYUN,2
2016,9,08 - Recreational Vehicle,LNDR,1
2016,9,08 - Recreational Vehicle,SUBARU,1
2016,9,08 - Recreational Vehicle,TOYOTA,2
2016,9,08 - Recreational Vehicle,TOYT,1
2016,9,10 - Transit Bus,GILLAG,1
2016,9,10 - Transit Bus,GILLIG,2
2016,9,12 - School Bus,THOM,1
2016,9,12 - School Bus,THOMAS,2
2016,9,19 - Moped,HONDA,8
2016,9,19 - Moped,YAMAHA,5
2016,9,20 - Commercial Rig,FRHT,1
2016,9,20 - Commercial Rig,TOYOTA,2
2016,9,25 - Utility Trailer,BRI MAR,6
2016,9,25 - Utility Trailer,JIFF,1
2016,9,25 - Utility Trailer,LOAD TRAILER,2
2016,9,27 - Farm Equipment,JOHN DEER,3
2016,9,27 - Farm Equipment,NISSAN,1
2016,9,28 - Other,ACUR,1
2016,9,28 - Other,ACURA,3
2016,9,28 - Other,AUDI,3
2016,9,28 - Other,BUICK,2
2016,9,28 - Other,CADI,2
2016,9,28 - Other,CHEV,8
2016,9,28 - Other,CHEVROET,2
2016,9,28 - Other,CHEVROLET,13
2016,9,28 - Other,CHEVY,6
2016,9,28 - Other,CHRYSLER,1
2016,9,28 - Other,DODG,1
2016,9,28 - Other,DODGE,21
2016,9,28 - Other,FORD,34
2016,9,28 - Other,GMC,3
2016,9,28 - Other,HOND,7
2016,9,28 - Other,HONDA,16
2016,9,28 - Other,HYUN,1
2016,9,28 - Other,INFI,1
2016,9,28 - Other,JEEP,2
2016,9,28 - Other,KIA,1
2016,9,28 - Other,LEX,1
2016,9,28 - Other,LEXS,2
2016,9,28 - Other,LEXU,1
2016,9,28 - Other,LEXUS,7
2016,9,28 - Other,MITSUBISHI,2
2016,9,28 - Other,NISS,8
2016,9,28 - Other,NISSAN,14
2016,9,28 - Other,RNG RVR,2
2016,9,28 - Other,SATURN,12
2016,9,28 - Other,SUBA,3
2016,9,28 - Other,SUBARU,2
2016,9,28 - Other,SUZI,1
2016,9,28 - Other,TOYOTA,33
2016,9,28 - Other,TOYT,6
2016,9,28 - Other,VOLV,1
2016,9,28 - Other,VOLVO,1
2016,10,01 - Motorcycle,BMW,11
2016,10,01 - Motorcycle,CHRYSLER,1
2016,10,01 - Motorcycle,DODGE,2
2016,10,01 - Motorcycle,FORD,9
2016,10,01 - Motorcycle,HARLEY,1
2016,10,01 - Motorcycle,HARLEY DAVIDSON,6
2016,10,01 - Motorcycle,HOND,9
2016,10,01 - Motorcycle,HONDA,49
2016,10,01 - Motorcycle,HYUN,1
2016,10,01 - Motorcycle,HYUNDAI,1
2016,10,01 - Motorcycle,INFINITY,6
2016,10,01 - Motorcycle,KAWASAKI,5
2016,10,01 - Motorcycle,KAWK,6
2016,10,01 - Motorcycle,LEXS,1
2016,10,01 - Motorcycle,LEXU,3
2016,10,01 - Motorcycle,LINCOLN,2
2016,10,01 - Motorcycle,MERZ,2
2016,10,01 - Motorcycle,MITS,2
2016,10,01 - Motorcycle,NISS,1
2016,10,01 - Motorcycle,NISSAN,9
2016,10,01 - Motorcycle,SUZI,12
2016,10,01 - Motorcycle,SUZUKI,24
2016,10,01 - Motorcycle,TOYOTA,5
2016,10,01 - Motorcycle,TOYT,4
2016,10,01 - Motorcycle,TRIUMPH,1
2016,10,01 - Motorcycle,VOLK,1
2016,10,01 - Motorcycle,VOLKSWAGON,1
2016,10,01 - Motorcycle,YAMA,2
2016,10,01 - Motorcycle,YAMAHA,2
2016,10,02 - Automobile,ABY,2
2016,10,02 - Automobile,ACCORD,5
2016,10,02 - Automobile,ACUFRA,2
2016,10,02 - Automobile,ACUR,109
2016,10,02 - Automobile,ACURA,325
2016,10,02 - Automobile,AUDI,118
2016,10,02 - Automobile,BENTLEY,2
2016,10,02 - Automobile,BENZ,1
2016,10,02 - Automobile,BMW,409
2016,10,02 - Automobile,BUIC,14
2016,10,02 - Automobile,BUICJ,3
2016,10,02 - Automobile,BUICK,73
2016,10,02 - Automobile,BWM,2
2016,10,02 - Automobile,CAD,2
2016,10,02 - Automobile,CADALLIC,1
2016,10,02 - Automobile,CADI,53
2016,10,02 - Automobile,CADILAC,6
2016,10,02 - Automobile,CADILLAC,42
2016,10,02 - Automobile,CADILLIAC,5
2016,10,02 - Automobile,CHECVY,3
2016,10,02 - Automobile,CHEV,340
2016,10,02 - Automobile,CHEVERLOT,1
2016,10,02 - Automobile,CHEVEROLET,5
2016,10,02 - Automobile,CHEVORLET,3
2016,10,02 - Automobile,CHEVROLET,244
2016,10,02 - Automobile,CHEVY,273
2016,10,02 - Automobile,CHEVY GEO,2
2016,10,02 - Automobile,CHRISLER,2
2016,10,02 - Automobile,CHRY,54
2016,10,02 - Automobile,CHRYS,7
2016,10,02 - Automobile,CHRYSLER,88
2016,10,02 - Automobile,CHRYSTLER,7
2016,10,02 - Automobile,CHY,2
2016,10,02 - Automobile,COOPER,2
2016,10,02 - Automobile,CRYSTLER,5
2016,10,02 - Automobile,DODG,76
2016,10,02 - Automobile,DODGE,383
2016,10,02 - Automobile,F150,2
2016,10,02 - Automobile,FERRARI,1
2016,10,02 - Automobile,FIAT,5
2016,10,02 - Automobile,FORD,1152
2016,10,02 - Automobile,FORK,3
2016,10,02 - Automobile,FRD,2
2016,10,02 - Automobile,GEO,8
2016,10,02 - Automobile,GMC,95
2016,10,02 - Automobile,HINDA,5
2016,10,02 - Automobile,HOBDA,2
2016,10,02 - Automobile,HOINDA,2
2016,10,02 - Automobile,HON,3
2016,10,02 - Automobile,HONA,1
2016,10,02 - Automobile,HOND,556
2016,10,02 - Automobile,HONDA,1602
2016,10,02 - Automobile,HONSA,1
2016,10,02 - Automobile,HTUN,2
2016,10,02 - Automobile,HUMM,2
2016,10,02 - Automobile,HUMMER,12
2016,10,02 - Automobile,HYANDAI,2
2016,10,02 - Automobile,HYND,1
2016,10,02 - Automobile,HYUANDAI,2
2016,10,02 - Automobile,HYUANDI,1
2016,10,02 - Automobile,HYUDAI,1
2016,10,02 - Automobile,HYUN,198
2016,10,02 - Automobile,HYUND,5
2016,10,02 - Automobile,HYUNDA,4
2016,10,02 - Automobile,HYUNDAI,289
2016,10,02 - Automobile,HYUNDIA,1
2016,10,02 - Automobile,HYYUNDAI,2
2016,10,02 - Automobile,INFI,52
2016,10,02 - Automobile,INFIINITI,1
2016,10,02 - Automobile,INFIN,3
2016,10,02 - Automobile,INFINIT,3
2016,10,02 - Automobile,INFINITI,49
2016,10,02 - Automobile,INFINITY,23
2016,10,02 - Automobile,INFINITYQ,1
2016,10,02 - Automobile,INFINTI,4
2016,10,02 - Automobile,INIFINIT,1
2016,10,02 - Automobile,ISU,5
2016,10,02 - Automobile,ISUZ,1
2016,10,02 - Automobile,ISUZU,28
2016,10,02 - Automobile,IZUZU,1
2016,10,02 - Automobile,JAGU,6
2016,10,02 - Automobile,JAGUAR,12
2016,10,02 - Automobile,JEEP,287
2016,10,02 - Automobile,KAWASAKI,1
2016,10,02 - Automobile,KAWI,1
2016,10,02 - Automobile,KAWK,1
2016,10,02 - Automobile,KIA,217
2016,10,02 - Automobile,KYCO,2
2016,10,02 - Automobile,LAND ROVER,12
2016,10,02 - Automobile,LANDR,1
2016,10,02 - Automobile,LANDROVER,16
2016,10,02 - Automobile,LEX,4
2016,10,02 - Automobile,LEXS,45
2016,10,02 - Automobile,LEXSUS,2
2016,10,02 - Automobile,LEXU,43
2016,10,02 - Automobile,LEXUS,209
2016,10,02 - Automobile,LEXUXS,1
2016,10,02 - Automobile,LINC,31
2016,10,02 - Automobile,LINCOLN,52
2016,10,02 - Automobile,LNDR,12
2016,10,02 - Automobile,MASDIA,2
2016,10,02 - Automobile,MAZ,3
2016,10,02 - Automobile,MAZADA,8
2016,10,02 - Automobile,MAZD,70
2016,10,02 - Automobile,MAZDA,199
2016,10,02 - Automobile,MAZDA3,1
2016,10,02 - Automobile,MER,4
2016,10,02 - Automobile,MERC,25
2016,10,02 - Automobile,MERC BENZ,3
2016,10,02 - Automobile,MERCEDES,127
2016,10,02 - Automobile,MERCEDEZ,16
2016,10,02 - Automobile,MERCEDEZ BENZ,1
2016,10,02 - Automobile,MERCURY,40
2016,10,02 - Automobile,MERSEDE,1
2016,10,02 - Automobile,MERV,1
2016,10,02 - Automobile,MERX,1
2016,10,02 - Automobile,MERZ,215
2016,10,02 - Automobile,MERZ BENZ,1
2016,10,02 - Automobile,MERZEDE,1
2016,10,02 - Automobile,MIN,2
2016,10,02 - Automobile,MINI,36
2016,10,02 - Automobile,MISTUSUBISHI,1
2016,10,02 - Automobile,MIT,5
2016,10,02 - Automobile,MITA,1
2016,10,02 - Automobile,MITS,71
2016,10,02 - Automobile,MITSU,7
2016,10,02 - Automobile,MITSUBISHI,36
2016,10,02 - Automobile,MITSUBSHI,3
2016,10,02 - Automobile,MITZ,3
2016,10,02 - Automobile,MITZU,3
2016,10,02 - Automobile,MNNI,4
2016,10,02 - Automobile,NAZDA,1
2016,10,02 - Automobile,NISAN,7
2016,10,02 - Automobile,NISS,328
2016,10,02 - Automobile,NISSAN,697
2016,10,02 - Automobile,NISSAN MAXIMA,1
2016,10,02 - Automobile,NISSANS,1
2016,10,02 - Automobile,NISSIAN,3
2016,10,02 - Automobile,NISSN,2
2016,10,02 - Automobile,OLDMOBILE,5
2016,10,02 - Automobile,OLDS,8
2016,10,02 - Automobile,OLDSMOBILE,8
2016,10,02 - Automobile,OTHR,2
2016,10,02 - Automobile,PLYM,2
2016,10,02 - Automobile,PONT,23
2016,10,02 - Automobile,PONTIAC,48
2016,10,02 - Automobile,PONTICA,2
2016,10,02 - Automobile,PORS,9
2016,10,02 - Automobile,PORSCHE,10
2016,10,02 - Automobile,Q,1
2016,10,02 - Automobile,RAM,16
2016,10,02 - Automobile,RANG,2
2016,10,02 - Automobile,RANGE ROVER,13
2016,10,02 - Automobile,RANGEROVER,1
2016,10,02 - Automobile,ROAD,1
2016,10,02 - Automobile,ROLLS ROYCE,1
2016,10,02 - Automobile,ROVER,1
2016,10,02 - Automobile,SAA,4
2016,10,02 - Automobile,SAAB,12
2016,10,02 - Automobile,SATARN,2
2016,10,02 - Automobile,SATR,3
2016,10,02 - Automobile,SATU,10
2016,10,02 - Automobile,SATURN,45
2016,10,02 - Automobile,SCIO,1
2016,10,02 - Automobile,SCION,57
2016,10,02 - Automobile,SMART,9
2016,10,02 - Automobile,STAR,4
2016,10,02 - Automobile,STRN,4
2016,10,02 - Automobile,SUB,8
2016,10,02 - Automobile,SUBA,53
2016,10,02 - Automobile,SUBARU,129
2016,10,02 - Automobile,SUBU,3
2016,10,02 - Automobile,SUBUARU,2
2016,10,02 - Automobile,SUBURAU,1
2016,10,02 - Automobile,SUBURU,1
2016,10,02 - Automobile,SUZI,2
2016,10,02 - Automobile,SUZU,3
2016,10,02 - Automobile,SUZUKI,37
2016,10,02 - Automobile,TESL,2
2016,10,02 - Automobile,TESLA,4
2016,10,02 - Automobile,TOTY,6
2016,10,02 - Automobile,TOY,17
2016,10,02 - Automobile,TOYO,24
2016,10,02 - Automobile,TOYOA,1
2016,10,02 - Automobile,TOYOT,4
2016,10,02 - Automobile,TOYOTA,1588
2016,10,02 - Automobile,TOYOYA,2
2016,10,02 - Automobile,TOYOYTA,1
2016,10,02 - Automobile,TOYP,1
2016,10,02 - Automobile,TOYT,725
2016,10,02 - Automobile,TOYTA,9
2016,10,02 - Automobile,TOYTOA,5
2016,10,02 - Automobile,VK,1
2016,10,02 - Automobile,VOL,4
2016,10,02 - Automobile,VOLK,109
2016,10,02 - Automobile,VOLKESWAGON,1
2016,10,02 - Automobile,VOLKS,43
2016,10,02 - Automobile,VOLKSWAGEN,30
2016,10,02 - Automobile,VOLKSWAGGON,2
2016,10,02 - Automobile,VOLKSWAGKON,2
2016,10,02 - Automobile,VOLKSWAGON,68
2016,10,02 - Automobile,VOLKWAGON,3
2016,10,02 - Automobile,VOLKWGON,1
2016,10,02 - Automobile,VOLSWAGON,5
2016,10,02 - Automobile,VOLV,20
2016,10,02 - Automobile,VOLVO,76
2016,10,02 - Automobile,VOVL,5
2016,10,02 - Automobile,VW,28
2016,10,03 - Station Wagon,ACUR,3
2016,10,03 - Station Wagon,ACURA,29
2016,10,03 - Station Wagon,AUDI,1
2016,10,03 - Station Wagon,BMW,7
2016,10,03 - Station Wagon,CHEV,11
2016,10,03 - Station Wagon,CHEVROLET,8
2016,10,03 - Station Wagon,CHEVY,2
2016,10,03 - Station Wagon,CHRY,3
2016,10,03 - Station Wagon,CHRYSLER,2
2016,10,03 - Station Wagon,DODG,4
2016,10,03 - Station Wagon,DODGE,8
2016,10,03 - Station Wagon,DODGE RAM,1
2016,10,03 - Station Wagon,FORD,15
2016,10,03 - Station Wagon,GMC,2
2016,10,03 - Station Wagon,HOND,10
2016,10,03 - Station Wagon,HONDA,17
2016,10,03 - Station Wagon,HYUN,1
2016,10,03 - Station Wagon,HYUND,3
2016,10,03 - Station Wagon,IZUZU,3
2016,10,03 - Station Wagon,JEEP,9
2016,10,03 - Station Wagon,LEXU,1
2016,10,03 - Station Wagon,LEXUS,2
2016,10,03 - Station Wagon,MAZDA,5
2016,10,03 - Station Wagon,MERCEDES,2
2016,10,03 - Station Wagon,MERCURY,1
2016,10,03 - Station Wagon,MERZ,1
2016,10,03 - Station Wagon,MITS,2
2016,10,03 - Station Wagon,NISS,3
2016,10,03 - Station Wagon,NISSAN,13
2016,10,03 - Station Wagon,NISSASN,1
2016,10,03 - Station Wagon,SATURN,3
2016,10,03 - Station Wagon,SUBA,9
2016,10,03 - Station Wagon,SUBARU,8
2016,10,03 - Station Wagon,TOYOT,1
2016,10,03 - Station Wagon,TOYOTA,29
2016,10,03 - Station Wagon,TOYT,7
2016,10,03 - Station Wagon,VOLKSWAGEN,1
2016,10,03 - Station Wagon,VOLV,1
2016,10,04 - Limousine,BMW,1
2016,10,04 - Limousine,FORD,1
2016,10,05 - Light Duty Truck,ACUR,2
2016,10,05 - Light Duty Truck,ACURA,14
2016,10,05 - Light Duty Truck,AUDI,6
2016,10,05 - Light Duty Truck,BENZ,2
2016,10,05 - Light Duty Truck,BMW,11
2016,10,05 - Light Duty Truck,BUIC,1
2016,10,05 - Light Duty Truck,CADI,1
2016,10,05 - Light Duty Truck,CADILLAC,1
2016,10,05 - Light Duty Truck,CEHVY,8
2016,10,05 - Light Duty Truck,CHEV,32
2016,10,05 - Light Duty Truck,CHEVEROLET,1
2016,10,05 - Light Duty Truck,CHEVORLET,3
2016,10,05 - Light Duty Truck,CHEVROLET,27
2016,10,05 - Light Duty Truck,CHEVY,21
2016,10,05 - Light Duty Truck,CHRYSTLER,2
2016,10,05 - Light Duty Truck,DODG,22
2016,10,05 - Light Duty Truck,DODGE,43
2016,10,05 - Light Duty Truck,FOED,6
2016,10,05 - Light Duty Truck,FORD,152
2016,10,05 - Light Duty Truck,GMC,25
2016,10,05 - Light Duty Truck,HINO,1
2016,10,05 - Light Duty Truck,HOND,16
2016,10,05 - Light Duty Truck,HONDA,24
